id,company_id,owner_id,deal_type,status,stage,deal_value_usd,lost_reason,previous_deal_id,sub_status,win_reason,key_learning,follow_up_action,created_at,closed_at,follow_up_at
dbbb0567-019b-48e1-8256-cd27797847da,213aac67-39ac-4708-a540-4ecd8feb0ab2,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,new,won,negotiating,2400,,,,product_fit,Referral accelerated cycle,Onboarding kickoff next week,2018-07-14 03:54:14,2018-08-31 03:54:14,
5d391879-8566-41ac-87f2-57d8f3780b97,3eae7597-86a7-4c7a-a978-fe27afba4ef6,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,new,won,negotiating,36000,,,,pricing_advantage,Competitive bake-off win on flexibility,Connect with CS for rollout,2019-01-22 03:54:14,2019-03-15 03:54:14,
ebda0cc3-a919-485f-ae55-873fcfe596b4,f73b6aa2-f7d0-4507-9eca-b6c696549074,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,new,won,negotiating,500,,,,product_fit,Technical eval clinched it,Integration support needed,2020-03-12 03:54:14,2020-04-13 03:54:14,
651cf63e-2a3b-469c-9422-c7c6a767f8c3,1f5d5321-50a4-41b2-8d97-097405860ebe,3620388c-a5c6-412d-a681-cdfd55da1658,new,won,negotiating,4800,,,,relationship,POC exceeded expectations,Integration support needed,2021-03-10 03:54:14,2021-04-04 03:54:14,
2ad06af4-2657-497e-a062-435bfb8758b5,32f96bb9-fd6b-4a50-b684-c3f29436ea51,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,new,won,negotiating,36000,,,,competitive_gap,Semantic layer was differentiator,Training session scheduled,2022-02-08 03:54:14,2022-05-05 03:54:14,
d58e9fc4-9fa4-48fc-a3d8-bc5d2c5f73bf,cc625cef-7fc6-44fa-9a64-12ae7a5c2ffe,3620388c-a5c6-412d-a681-cdfd55da1658,new,won,negotiating,60000,,,,product_fit,Self-serve trial converted smoothly,Expand to second team in Q2,2022-06-19 03:54:14,2022-07-13 03:54:14,
ca7e66e9-a3f1-4e7b-bae8-021b6f0c6e9a,d6877249-bc93-44dc-8618-50c498cd8147,3620388c-a5c6-412d-a681-cdfd55da1658,new,won,negotiating,2400,,,,product_fit,Champion drove internal buy-in,Onboarding kickoff next week,2024-04-02 03:54:14,2024-05-12 03:54:14,
10be1e65-f97b-48a2-895b-c2a4b62be4b2,c2a58232-efa4-486a-a30d-45bbbd101b21,3620388c-a5c6-412d-a681-cdfd55da1658,new,won,negotiating,9600,,,,pricing_advantage,Executive sponsor pushed deal through,Training session scheduled,2025-02-18 03:54:14,2025-05-01 03:54:14,
0b0f4c80-8f4e-4fcb-aaef-e5186680d36f,781e07e6-26ee-4470-b37a-6747aaa4215a,731e7915-c734-4dff-bb2c-a67a09eca181,new,won,negotiating,4800,,,,product_fit,Executive sponsor pushed deal through,Dashboard migration assistance,2025-12-28 03:54:14,2026-03-04 03:54:14,
8dcc4e4d-4fce-44d3-9f08-0e5ad07fab5c,5786f3bb-3f05-44c4-9559-66c553787d31,731e7915-c734-4dff-bb2c-a67a09eca181,new,won,negotiating,4800,,,,product_fit,"Partner referral, smooth process",Expand to second team in Q2,2026-02-13 03:54:14,2026-04-05 03:54:14,
3c3d2110-a5f7-40ba-ba5b-f51951223344,6e9bd7de-5b76-46a6-932e-4b9c721da605,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,new,won,negotiating,4800,,,,relationship,White-glove onboarding helped,Connect with CS for rollout,2018-08-22 03:54:14,2018-10-04 03:54:14,
ca01cb7e-bec2-46a4-aa9f-ade58b3448fa,d13d14bb-76c2-4ad4-a6e7-09a58af181e3,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,new,won,negotiating,2400,,,,relationship,"Partner referral, smooth process",Schedule QBR in 90 days,2019-01-31 03:54:14,2019-05-01 03:54:14,
752706ad-0ece-4036-958f-eb4e9878deb2,b8157713-4843-4aee-8f4f-e172ca847263,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,new,won,negotiating,18000,,,,product_fit,"Strong product fit, fast legal",Onboarding kickoff next week,2020-01-07 03:54:14,2020-04-01 03:54:14,
47366128-d979-4a53-bf05-ed0046844278,58d7d5b3-a22f-4342-93ae-b36914b26859,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,new,won,negotiating,500,,,,product_fit,Referral accelerated cycle,Expand to second team in Q2,2020-10-22 03:54:14,2020-12-08 03:54:14,
d33c329b-43bd-4d99-a465-2831c8e93b05,0cb18a39-4cab-4929-b322-a4b2afc20fc5,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,new,won,negotiating,36000,,,,competitive_gap,Semantic layer was differentiator,Connect with CS for rollout,2021-12-19 03:54:14,2022-02-21 03:54:14,
3b0c5574-11ec-4377-af8d-b0f52bcdcab1,409e7924-c2f8-4dba-ae50-537c4782bbed,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,new,won,negotiating,9600,,,,product_fit,Technical eval clinched it,Schedule QBR in 90 days,2023-03-02 03:54:14,2023-04-04 03:54:14,
95c0656a-1c29-4991-9b0d-f839440bd18d,7ba5b62e-39f9-477c-8eed-8e5e525605eb,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,new,won,negotiating,500,,,,product_fit,Data team loved the modeling layer,Connect with CS for rollout,2023-07-08 03:54:14,2023-10-04 03:54:14,
b9ca4a4a-aa23-4968-815d-93b88db7b686,948f8bba-cc03-4c38-bba4-52b60b7443fe,731e7915-c734-4dff-bb2c-a67a09eca181,new,won,negotiating,18000,,,,relationship,Quick time-to-value sealed it,Connect with CS for rollout,2024-11-26 03:54:14,2025-02-01 03:54:14,
ae49b31e-bf86-4dac-b78d-4c3cc0048f8d,6fb8a866-1b2a-46eb-a6c1-7ec49f227c4c,4ee2aab8-ac5d-4e0b-96d8-1b9b4306bf9a,new,won,negotiating,9600,,,,product_fit,Integration story resonated,Training session scheduled,2025-10-24 03:54:14,2026-01-16 03:54:14,
730fc2bb-624b-4016-a6ee-68ade2163b14,31e36514-90e1-4829-acda-e55d18569e56,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,new,won,negotiating,4800,,,,pricing_advantage,Integration story resonated,Training session scheduled,2026-02-10 03:54:14,2026-03-20 03:54:14,
f4835a67-8b31-433b-b7b8-7cf9b33a3b40,5bdf83c6-b123-4b46-9f8a-8af73050ffd9,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,new,won,negotiating,4800,,,,competitive_gap,White-glove onboarding helped,Integration support needed,2018-08-28 03:54:14,2018-10-01 03:54:14,
f2340737-5ecd-4340-ab1a-f705c4417bf4,e99c0c21-4d84-466f-b1e4-635bd4f00c4a,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,new,won,negotiating,1200,,,,competitive_gap,"Partner referral, smooth process",Dashboard migration assistance,2019-08-17 03:54:14,2019-09-08 03:54:14,
55a7c3bc-47c0-488d-b86b-43c008b9c083,64025ca6-344c-4cd0-9264-59bd940e021a,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,new,won,negotiating,2400,,,,pricing_advantage,Quick time-to-value sealed it,Integration support needed,2020-06-10 03:54:14,2020-07-12 03:54:14,
746cbd0e-55ab-4e61-b88f-6c36afc4d347,d6e5053c-1378-4eaf-a453-94c05b742191,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,new,won,negotiating,2400,,,,competitive_gap,POC exceeded expectations,Onboarding kickoff next week,2021-01-24 03:54:14,2021-03-22 03:54:14,
9df22c23-d6da-4a2c-b3d0-833d32a1f7dd,717a85ed-b353-4015-b9cb-ca417f5c209c,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,new,won,negotiating,1200,,,,product_fit,Data team loved the modeling layer,Expand to second team in Q2,2021-05-07 03:54:14,2021-07-12 03:54:14,
5a18ad79-3ed4-4d86-8c13-2cb1eac1ebc1,f8f6921c-2308-4ff9-acc0-7451302556d2,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,new,won,negotiating,36000,,,,competitive_gap,Competitive bake-off win on flexibility,Expand to second team in Q2,2022-09-16 03:54:14,2022-10-22 03:54:14,
9b456cf5-5df9-439b-899e-dd55f0f0ab40,b4c816e3-4865-4c3d-9ccf-171cbe884e87,3620388c-a5c6-412d-a681-cdfd55da1658,new,won,negotiating,9600,,,,competitive_gap,Integration story resonated,Dashboard migration assistance,2023-05-09 03:54:14,2023-07-06 03:54:14,
ce3c66af-69ca-440e-8d83-bf533337f3e2,f82d48e4-6b12-4d69-b482-815565a18f3d,4ee2aab8-ac5d-4e0b-96d8-1b9b4306bf9a,new,won,negotiating,4800,,,,pricing_advantage,POC exceeded expectations,Integration support needed,2025-07-25 03:54:14,2025-10-03 03:54:14,
a9598a58-b43b-46c6-9017-da6e270199a3,f98e7f3a-e32d-4256-a95e-4e61b6807ea6,3620388c-a5c6-412d-a681-cdfd55da1658,new,won,negotiating,9600,,,,relationship,Champion drove internal buy-in,Connect with CS for rollout,2025-12-31 03:54:14,2026-02-04 03:54:14,
46ab2df6-f3b0-44f7-b918-441044586404,6a0c1e40-e00b-4bab-8c25-dfd1d2865fad,f1fa6171-c7a4-4b92-bf01-ad9a3ea7f82b,new,won,negotiating,60000,,,,product_fit,Quick time-to-value sealed it,Connect with CS for rollout,2026-03-10 03:54:14,2026-04-16 03:54:14,
59b87419-eba4-4f15-8dae-ed543ba718b6,8cf60731-b5c4-41e6-a2d3-ed4a773aaa70,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,new,won,negotiating,1200,,,,relationship,"Partner referral, smooth process",Connect with CS for rollout,2018-10-10 03:54:14,2018-11-10 03:54:14,
3156f033-e167-4440-9ade-3ee05faa7c9e,87b0f030-1512-43b5-b99e-f071bf47a46d,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,new,won,negotiating,4800,,,,product_fit,Integration story resonated,Training session scheduled,2019-04-19 03:54:14,2019-06-11 03:54:14,
11bd2a88-d27d-4a20-b3af-9752d2f7c791,e123d3dd-6aeb-4857-88c8-22f444d93776,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,new,won,negotiating,18000,,,,relationship,Integration story resonated,Connect with CS for rollout,2019-11-03 03:54:14,2020-01-10 03:54:14,
3688a779-e70d-412c-91dc-1e330b1744df,0a5b952c-25dc-4d96-84ec-a95b5d91e74c,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,new,won,negotiating,500,,,,product_fit,Data team loved the modeling layer,Upsell conversation in 6 months,2020-11-09 03:54:14,2021-01-02 03:54:14,
dc0f4913-047d-4cad-b6b4-231750807073,693671cd-b21e-4ff4-a186-bf23dc681ce6,3620388c-a5c6-412d-a681-cdfd55da1658,new,won,negotiating,4800,,,,product_fit,Competitive bake-off win on flexibility,Dashboard migration assistance,2021-05-16 03:54:14,2021-06-29 03:54:14,
1341b36c-9949-4470-a7ce-b66eba19addd,937a6608-9f98-4203-9328-d3d5c20bae6c,3620388c-a5c6-412d-a681-cdfd55da1658,new,won,negotiating,4800,,,,product_fit,Referral accelerated cycle,Connect with CS for rollout,2022-04-14 03:54:14,2022-07-12 03:54:14,
068c589a-d69e-4486-ac4f-95d0167a39f9,f0bcaee6-019d-45e1-8882-714bd586bc91,4ee2aab8-ac5d-4e0b-96d8-1b9b4306bf9a,new,won,negotiating,9600,,,,pricing_advantage,Self-serve trial converted smoothly,Upsell conversation in 6 months,2023-08-22 03:54:14,2023-09-16 03:54:14,
5515066f-470b-479f-94b4-571183e3b05e,8111d955-f15d-479d-ab7f-b52126dac994,4ee2aab8-ac5d-4e0b-96d8-1b9b4306bf9a,new,won,negotiating,2400,,,,pricing_advantage,Champion drove internal buy-in,Training session scheduled,2024-11-17 03:54:14,2024-12-17 03:54:14,
92ebe9db-aac1-447f-bb17-4dc75dd43fd7,30c65582-dfc5-4367-95be-900101226f3e,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,new,won,negotiating,2400,,,,relationship,Champion drove internal buy-in,Schedule QBR in 90 days,2025-10-07 03:54:14,2025-12-04 03:54:14,
62e2b9ac-9bc2-45b7-870c-020ca9d34077,9bc66f80-1464-467c-af88-8f2c2fca614a,4ee2aab8-ac5d-4e0b-96d8-1b9b4306bf9a,new,won,negotiating,4800,,,,relationship,"Partner referral, smooth process",Onboarding kickoff next week,2026-02-21 03:54:14,2026-03-24 03:54:14,
58bf5e7e-1503-4364-892b-8bb4ddd6ee42,265a1d96-3416-46a3-a9b5-66cfccc78672,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,new,won,negotiating,500,,,,competitive_gap,"Partner referral, smooth process",Onboarding kickoff next week,2018-10-20 03:54:14,2019-01-17 03:54:14,
7f3b1299-b248-41c9-9533-b2fd07c39f47,80f0e091-f8ab-481a-8863-e53f34f1ef70,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,new,won,negotiating,4800,,,,product_fit,Integration story resonated,Schedule QBR in 90 days,2019-07-26 03:54:14,2019-09-04 03:54:14,
3b4100e4-73c8-4610-9e4b-e1e21f114e6e,ba7513e7-6cf6-419e-9cc7-c9ebf0bde3d6,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,new,won,negotiating,1200,,,,product_fit,POC exceeded expectations,Schedule QBR in 90 days,2020-04-17 03:54:14,2020-07-15 03:54:14,
cebc08a0-5bfd-43cc-a3f9-7fc63753eaaa,6e424ef4-0cfb-40eb-ba32-edc3880d9040,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,new,won,negotiating,9600,,,,pricing_advantage,Executive sponsor pushed deal through,Dashboard migration assistance,2020-09-04 03:54:14,2020-10-26 03:54:14,
66ca53e0-ca3e-48d4-8f15-4b29fc2e940f,7f7d44d3-b9e0-4a39-a168-21e50284f3aa,3620388c-a5c6-412d-a681-cdfd55da1658,new,won,negotiating,4800,,,,competitive_gap,Competitive bake-off win on flexibility,Onboarding kickoff next week,2022-01-31 03:54:14,2022-03-03 03:54:14,
8c2d1090-1017-4bf6-8195-74f97fda60e9,0848b991-2ca3-4033-94ae-2ae6c73d1fc6,3620388c-a5c6-412d-a681-cdfd55da1658,new,won,negotiating,60000,,,,relationship,Self-serve trial converted smoothly,Onboarding kickoff next week,2023-03-15 03:54:14,2023-05-01 03:54:14,
310f4da3-3343-4b0e-b740-785a5e79588f,6efc2cb6-cecc-452d-80d2-55f8e911bc2e,3620388c-a5c6-412d-a681-cdfd55da1658,new,won,negotiating,2400,,,,product_fit,Integration story resonated,Integration support needed,2023-07-29 03:54:14,2023-09-04 03:54:14,
781d9602-f2f1-459b-8ee7-814283ddcb36,cf3c8d25-8f68-47c8-bb04-cef89c54baa1,3620388c-a5c6-412d-a681-cdfd55da1658,new,won,negotiating,4800,,,,relationship,Referral accelerated cycle,Dashboard migration assistance,2024-12-29 03:54:14,2025-02-16 03:54:14,
17c65ad5-947c-4e39-8eb0-8a99aa0bcfaa,d18e70b4-5c1c-46b9-9f38-23127798e6c0,4ee2aab8-ac5d-4e0b-96d8-1b9b4306bf9a,new,won,negotiating,1200,,,,relationship,Semantic layer was differentiator,Integration support needed,2026-01-04 03:54:14,2026-03-27 03:54:14,
c66f2ab2-2886-4b4a-9a25-09df375928f7,73477dab-2150-46e4-8cc7-a8ef9fc3d789,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,new,won,negotiating,4800,,,,relationship,Referral accelerated cycle,Connect with CS for rollout,2026-02-10 03:54:14,2026-03-19 03:54:14,
cec30fe5-0d05-4fe8-9e82-238771d3bcdc,34fc7c5b-b364-4461-b262-dc4717757e5a,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,new,won,negotiating,2400,,,,product_fit,POC exceeded expectations,Training session scheduled,2018-09-01 03:54:14,2018-10-14 03:54:14,
5518cca6-b862-42d6-a545-2dc783192934,9c9354f5-b29f-42b5-a357-581341f3a808,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,new,won,negotiating,1200,,,,product_fit,Champion drove internal buy-in,Integration support needed,2018-11-12 03:54:14,2018-12-27 03:54:14,
27dd93c1-1a53-4dd8-bc51-2ca2d2a3d4d5,8de6e9af-16af-4c93-8234-424d0642e2d1,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,new,won,negotiating,2400,,,,pricing_advantage,Semantic layer was differentiator,Integration support needed,2019-10-26 03:54:14,2020-01-06 03:54:14,
b1be60b3-b9e1-403b-ad6d-6dd0b56d815b,d2348e11-1711-425d-89ba-75c7a69b577d,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,new,won,negotiating,60000,,,,relationship,Data team loved the modeling layer,Expand to second team in Q2,2021-02-22 03:54:14,2021-05-16 03:54:14,
e123632c-e72a-4e25-bb7f-72e012266044,4075bbe2-33d6-4b6b-9ce8-af743cc24404,3620388c-a5c6-412d-a681-cdfd55da1658,new,won,negotiating,1200,,,,relationship,Champion drove internal buy-in,Expand to second team in Q2,2021-11-06 03:54:14,2022-01-03 03:54:14,
5620bd78-1a04-442f-aedf-c100380087fe,ee539f68-1fa7-4fe9-a95f-fdbbf846e227,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,new,won,negotiating,9600,,,,product_fit,Self-serve trial converted smoothly,Expand to second team in Q2,2022-09-30 03:54:14,2022-11-21 03:54:14,
df8ff90f-c3e5-45a5-ba0b-38011dbb92b8,ae4ab6e4-44d3-442c-bc63-6dedbd5142b2,3620388c-a5c6-412d-a681-cdfd55da1658,new,won,negotiating,36000,,,,relationship,POC exceeded expectations,Schedule QBR in 90 days,2023-10-03 03:54:14,2023-11-21 03:54:14,
801bf070-4dd5-4077-b5c3-fcd0ff735e97,dfd9c286-f9d2-46ec-8a09-71443f0f88eb,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,new,won,negotiating,9600,,,,relationship,Self-serve trial converted smoothly,Onboarding kickoff next week,2025-01-21 03:54:14,2025-03-11 03:54:14,
614d3882-fa66-4672-83cf-ce390274883e,0dcb8bef-acde-4478-becb-4ec882e84d9f,4ee2aab8-ac5d-4e0b-96d8-1b9b4306bf9a,new,won,negotiating,9600,,,,relationship,Semantic layer was differentiator,Expand to second team in Q2,2026-01-14 03:54:14,2026-02-22 03:54:14,
06d6120f-550d-4f58-ad28-506776ed6b0f,8a14b9cb-8aea-4e21-8f21-72b87c69711b,4ee2aab8-ac5d-4e0b-96d8-1b9b4306bf9a,new,won,negotiating,9600,,,,product_fit,White-glove onboarding helped,Upsell conversation in 6 months,2026-03-10 03:54:14,2026-04-18 03:54:14,
9b0e5238-9a6d-4fbd-930b-fe74514c7e70,8ca452c2-6a07-45af-a23e-71a69a79e7c9,3620388c-a5c6-412d-a681-cdfd55da1658,new,won,negotiating,1200,,,,product_fit,Self-serve trial converted smoothly,Expand to second team in Q2,2018-07-21 03:54:14,2018-09-27 03:54:14,
d8cf272d-f720-46e3-8b42-6e927b43cd18,71cc2c23-a72f-4e3e-ab6c-d8be9e4ffb72,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,new,won,negotiating,1200,,,,relationship,Quick time-to-value sealed it,Integration support needed,2018-12-01 03:54:14,2019-01-30 03:54:14,
451555dd-02b3-4490-8f65-c0c2d87b392b,de0cb9c8-c58b-4a4e-8634-54f609889ba5,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,new,won,negotiating,4800,,,,pricing_advantage,Semantic layer was differentiator,Training session scheduled,2020-03-14 03:54:14,2020-05-29 03:54:14,
c11345cc-1443-431a-b2da-47b0b1ae6a55,24155890-4622-4a00-9a43-88de9e5d38bc,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,new,won,negotiating,500,,,,product_fit,Technical eval clinched it,Connect with CS for rollout,2020-10-28 03:54:14,2020-12-23 03:54:14,
2190dbb0-3674-4aee-8035-927370721825,3027c583-80f5-4aab-b7ca-cd0fb987154d,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,new,won,negotiating,9600,,,,product_fit,POC exceeded expectations,Integration support needed,2021-08-05 03:54:14,2021-10-24 03:54:14,
0b8f7766-2be0-4f62-a559-f4313b37dd70,acd7bbb6-41f3-459d-82d9-688896896cc0,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,new,won,negotiating,1200,,,,pricing_advantage,Competitive bake-off win on flexibility,Integration support needed,2022-06-25 03:54:14,2022-08-20 03:54:14,
d0775a52-a497-4d42-a800-4805a644586d,cd21054e-2a69-467e-aef6-1f98c0223337,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,new,won,negotiating,2400,,,,product_fit,Semantic layer was differentiator,Dashboard migration assistance,2023-08-04 03:54:14,2023-10-25 03:54:14,
700fb8fb-80a7-42c5-85c1-7ec709e2053b,5f945cfb-cf00-45eb-b02f-c2e0e038cfeb,3620388c-a5c6-412d-a681-cdfd55da1658,new,won,negotiating,18000,,,,product_fit,Competitive bake-off win on flexibility,Upsell conversation in 6 months,2025-05-07 03:54:14,2025-07-30 03:54:14,
07dcbf8a-b429-43c5-be31-ca819a95cde6,f2091d18-a744-4874-8d20-1bb9c398a2d2,3620388c-a5c6-412d-a681-cdfd55da1658,new,won,negotiating,9600,,,,pricing_advantage,"Strong product fit, fast legal",Training session scheduled,2025-12-13 03:54:14,2026-01-31 03:54:14,
357c634e-b355-4b9a-bdf8-1fe7078146d0,ddc08648-0c96-4e8f-af5b-40b7754d4b32,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,new,won,negotiating,2400,,,,pricing_advantage,Self-serve trial converted smoothly,Upsell conversation in 6 months,2026-02-09 03:54:14,2026-04-01 03:54:14,
9dc42ed6-8790-4c4d-b977-82f1d0c8702a,2d3bf235-3f13-401d-b501-46861ba33e40,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,new,won,negotiating,1200,,,,product_fit,Competitive bake-off win on flexibility,Expand to second team in Q2,2018-11-03 03:54:14,2019-01-01 03:54:14,
1614d342-291b-42b5-af6b-6f1866c493e0,5d4c9622-8f80-4843-ba6e-ff1c101f6781,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,new,won,negotiating,4800,,,,product_fit,Self-serve trial converted smoothly,Integration support needed,2019-04-15 03:54:14,2019-07-10 03:54:14,
c9fc3836-7cea-4332-8b40-86eafbb0ecf5,7252a78e-7d00-4859-b4d7-68c744ffe285,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,new,won,negotiating,1200,,,,pricing_advantage,Referral accelerated cycle,Onboarding kickoff next week,2019-11-19 03:54:14,2020-02-11 03:54:14,
b7f8f7fc-27f4-4b3d-8e4f-e59fc6237aed,01a39f20-0dd8-43f4-887a-42ad2317b4cb,3620388c-a5c6-412d-a681-cdfd55da1658,new,won,negotiating,18000,,,,pricing_advantage,Data team loved the modeling layer,Upsell conversation in 6 months,2021-01-11 03:54:14,2021-02-18 03:54:14,
f6774102-cdf4-44de-8323-150836a59e19,a37add8f-9537-4978-9065-180d6590814a,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,new,won,negotiating,9600,,,,product_fit,Data team loved the modeling layer,Onboarding kickoff next week,2022-03-22 03:54:14,2022-05-14 03:54:14,
15b66f8a-f2ab-49b1-a3d6-50b330b8c1fd,0ccb2114-216a-4c04-9b8a-3d5f09f5fff2,3620388c-a5c6-412d-a681-cdfd55da1658,new,won,negotiating,2400,,,,pricing_advantage,Semantic layer was differentiator,Training session scheduled,2022-05-12 03:54:14,2022-07-18 03:54:14,
31cd064f-4098-4693-8aec-def816dfddfb,6d86f13b-8783-4f6f-84b8-c5713dee7eea,731e7915-c734-4dff-bb2c-a67a09eca181,new,won,negotiating,36000,,,,pricing_advantage,Data team loved the modeling layer,Expand to second team in Q2,2024-09-27 03:54:14,2024-11-26 03:54:14,
434ef69e-b447-43f3-9460-7290d81cec62,b3d0ceae-5bdf-4411-ac1a-61caad4d855e,731e7915-c734-4dff-bb2c-a67a09eca181,new,won,negotiating,500,,,,pricing_advantage,Referral accelerated cycle,Integration support needed,2024-11-10 03:54:14,2024-12-25 03:54:14,
b88e7500-06e6-43d6-aa1f-152c0fde834d,92ae82e9-027e-49c2-b7e7-c3377f0e4b20,731e7915-c734-4dff-bb2c-a67a09eca181,new,won,negotiating,18000,,,,pricing_advantage,White-glove onboarding helped,Onboarding kickoff next week,2025-12-02 03:54:14,2025-12-26 03:54:14,
24d93c5a-476a-425d-a45d-90c78e2da243,abc84802-5075-4fa5-aad7-3aaef15888cf,4ee2aab8-ac5d-4e0b-96d8-1b9b4306bf9a,new,won,negotiating,1200,,,,relationship,Executive sponsor pushed deal through,Integration support needed,2026-02-02 03:54:14,2026-03-17 03:54:14,
2833febd-3021-4686-ab28-2b1dce0eaa44,552b385d-16c3-45dc-8018-d330e0d3ca04,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,new,won,negotiating,9600,,,,pricing_advantage,Champion drove internal buy-in,Onboarding kickoff next week,2018-09-07 03:54:14,2018-10-25 03:54:14,
e4b6ba33-1498-4ebb-a7c9-153e85f87dc0,683f6a54-a59f-4d1b-8965-fd861ee06516,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,new,won,negotiating,4800,,,,relationship,Quick time-to-value sealed it,Expand to second team in Q2,2019-05-15 03:54:14,2019-07-15 03:54:14,
d3eb9023-27bb-455d-9de2-ae0e4effb485,0ba37f0e-97e6-4a17-97a5-f89b6e1cd6f5,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,new,won,negotiating,4800,,,,product_fit,Quick time-to-value sealed it,Onboarding kickoff next week,2020-01-16 03:54:14,2020-02-09 03:54:14,
9722edd8-e452-400c-9691-60425178d9d7,503913a4-1e5a-4c3d-89ff-e8d4e155b752,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,new,won,negotiating,2400,,,,product_fit,Self-serve trial converted smoothly,Connect with CS for rollout,2020-08-12 03:54:14,2020-10-19 03:54:14,
79107f7a-c954-4150-afb7-6c579e38e671,e12a0a39-a78b-4ad2-b28c-c127133a67d3,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,new,won,negotiating,2400,,,,product_fit,"Partner referral, smooth process",Integration support needed,2022-02-26 03:54:14,2022-04-24 03:54:14,
119c6f0d-ea9a-49ce-8791-369e8b2287b8,680bbab3-c68e-460b-9a2f-21850049d930,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,new,won,negotiating,500,,,,other,Quick time-to-value sealed it,Connect with CS for rollout,2022-07-27 03:54:14,2022-10-01 03:54:14,
e4a6a3c2-6e24-462f-8287-5311d0a8474c,0d3c78ae-b569-4656-b25a-692334887da0,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,new,won,negotiating,1200,,,,competitive_gap,Competitive bake-off win on flexibility,Integration support needed,2024-06-15 03:54:14,2024-08-08 03:54:14,
